192.168.65.1 - - [07/Sep/2025:19:39:11 +0200] "GET /avatars/default.png HTTP/1.1" 200 1792 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:16 +0200] "GET /credits HTTP/1.1" 200 566 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:16 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:16 +0200] "GET /assets/index-2X11ap-S.js HTTP/1.1" 304 0 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:16 +0200] "GET /assets/index-mVuaTsu6.css HTTP/1.1" 304 0 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:16 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:16 +0200] "GET /background.jpg HTTP/1.1" 304 0 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:16 +0200] "GET /ft_transcendence_checklist.csv HTTP/1.1" 200 1367 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:17 +0200] "GET /api/auth/oauth/fortytwo/user/macheuk- HTTP/1.1" 429 31 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:17 +0200] "GET /api/auth/oauth/fortytwo/user/ilymegy HTTP/1.1" 429 31 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:17 +0200] "GET /api/auth/oauth/fortytwo/user/ngaurama HTTP/1.1" 429 31 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:17 +0200] "GET /api/auth/oauth/fortytwo/user/oprosvir HTTP/1.1" 200 30655 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:17 +0200] "GET /api/auth/oauth/fortytwo/user/abboudje HTTP/1.1" 200 30280 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
